race year,age group,gender,category,city,canton,country,latitude,longitude
2005,30-40,female,21,Bütschwil,SG,CH,47.3625195,9.0735291
2005,30-40,female,21,Stettlen,BE,CH,46.95837020000001,7.5251633
2005,30-40,female,21,Hochdorf,LU,CH,47.149670799999996,8.2936386
2005,30-40,female,21,Thonon-les-Bains,Auvergne-Rhône-Alpes,FR,46.364638,6.4507578999999975
2005,30-40,female,42,München,BY,DE,48.08963259999999,11.505687599999998
2005,30-40,female,42,Lucerne,LU,CH,47.05016819999999,8.3093072
2005,30-40,female,42,Dover,NH,US,43.1978624,-70.8736698
2005,30-40,female,42,Dublin,County Dublin,IE,53.34980529999999,-6.2603097000000005
2005,30-40,female,42,Lengnau,BE,CH,47.18076,7.3692807
2005,30-40,female,42,Saint-Julien-en-Genevois,Auvergne-Rhône-Alpes,FR,46.144515999999996,6.081338
2005,30-40,female,42,Bourgoin-Jallieu,Auvergne-Rhône-Alpes,FR,45.597108,5.27212
2005,30-40,female,42,Portland,OR,US,45.52582320000001,-122.6415366
2005,30-40,female,42,Neyruz,FR,CH,46.7685914,7.0658651999999975
2005,30-40,female,42,Sondersdorf,Grand Est,FR,47.4831549,7.3365719999999985
2005,30-40,male,10,Riddes,VS,CH,46.173143700000004,7.2225148999999975
2005,30-40,male,10,Ollon,VD,CH,46.30084,7.0428400999999985
2005,30-40,male,10,Lausanne,VD,CH,46.5196535,6.6322734
2005,30-40,male,10,Crans-Montana,VS,CH,46.3425654,7.4984389999999985
2005,30-40,male,10,Denges,VD,CH,46.529121,6.540508
2005,30-40,male,10,Kriens,LU,CH,47.034197799999994,8.277255199999999
2005,30-40,male,10,Montreux,VD,CH,46.4312213,6.9106799
2005,30-40,male,10,Arzier-Le Muids,VD,CH,46.4575812,6.210099599999999
2005,30-40,male,10,Pully,VD,CH,46.50926810000001,6.6654949000000006
2005,30-40,male,10,Savigny,Auvergne-Rhône-Alpes,FR,45.816897999999995,4.576017999999999
2005,30-40,male,21,Bern,BE,CH,46.9479739,7.447446799999999
2005,30-40,male,21,Saint-Léonard,VS,CH,46.254845,7.428141
2005,30-40,male,21,Therwil,BL,CH,47.49906110000001,7.5532808000000005
2005,30-40,male,21,Springfield,VA,US,38.7764107,-77.2053748
2005,30-40,male,21,Oberdorf,NW,CH,46.9584499,8.3865692
2005,30-40,male,21,Lugano,TI,CH,46.007464899999995,8.9287679
2005,30-40,male,21,Trévol,Auvergne-Rhône-Alpes,FR,46.628103,3.304962
2005,30-40,male,21,Cheslyn Hay,England,GB,52.66040129999999,-2.0330747
2005,30-40,male,21,Morges,VD,CH,46.50881270000001,6.4961300999999985
2005,30-40,male,21,Ville-la-Grand,Auvergne-Rhône-Alpes,FR,46.201614899999996,6.2471439
2005,30-40,male,42,New Delhi,DL,IN,28.659978999999996,77.2268
2005,30-40,male,42,Val-d'Illiez,VS,CH,46.2044076,6.8927592
2005,30-40,male,42,Cugy,VD,CH,46.5851396,6.640292899999999
2005,30-40,male,42,Unterlangenegg,BE,CH,46.79520040000001,7.7105025
2005,30-40,male,42,Chêne-Bourg,GE,CH,46.19735,6.19731
2005,30-40,male,42,Richmond,VA,US,37.5438786,-77.4414678
2005,30-40,male,42,Épinal,Grand Est,FR,48.17240200000001,6.449403
2005,30-40,male,42,Solna,Stockholm County,SE,59.368879099999994,18.008433399999994
2005,30-40,male,42,Pontresina,GR,CH,46.49299570000001,9.9024964
2005,30-40,male,42,Etoy,VD,CH,46.4860297,6.4192307
2005,40-50,female,10,Savigny,VD,CH,46.5383864,6.7321079
2005,40-50,female,10,Gebenstorf,AG,CH,47.48422670000001,8.2419897
2005,40-50,female,10,Wiedlisbach,BE,CH,47.2512653,7.6453444
2005,40-50,female,10,Conthey,VS,CH,46.2247744,7.3129833
2005,40-50,female,10,Lausanne,VD,CH,46.5196535,6.6322734
2005,40-50,female,10,Échallens,VD,CH,46.641099600000004,6.6344508000000015
2005,40-50,female,10,Lausanne,VD,CH,46.5196535,6.6322734
2005,40-50,female,10,Bofflens,VD,CH,46.705068,6.4982378
2005,40-50,female,10,Yverdon-les-Bains,VD,CH,46.77847360000001,6.641183
2005,40-50,female,10,L'Abbaye,VD,CH,46.6210206,6.2706192000000005
2005,40-50,female,21,Savièse,VS,CH,46.25117520000001,7.349158099999999
2005,40-50,female,21,Bettens,VD,CH,46.62798890000001,6.5773316999999984
2005,40-50,female,21,Chexbres,VD,CH,46.481691999999995,6.778807799999999
2005,40-50,female,21,Geneva,GE,CH,46.2043907,6.1431577000000015
2005,40-50,female,21,Charmey,FR,CH,46.9489963,7.1578548
2005,40-50,female,21,Bourgoin-Jallieu,Auvergne-Rhône-Alpes,FR,45.597108,5.27212
2005,40-50,female,21,Pully,VD,CH,46.50926810000001,6.6654949000000006
2005,40-50,female,21,Grabs,SG,CH,47.1825657,9.4440433
2005,40-50,female,21,Wohlen bei Bern,BE,CH,46.9678052,7.3774817
2005,40-50,female,21,Saint-Cergue,VD,CH,46.4460412,6.1581382000000024
2005,40-50,female,42,Courtételle,JU,CH,47.3427221,7.317120099999999
2005,40-50,female,42,Lutry,VD,CH,46.508880299999994,6.682763799999999
2005,40-50,female,42,Pully,VD,CH,46.50926810000001,6.6654949000000006
2005,40-50,female,42,South Benfleet,England,GB,51.547382,0.5632191999999999
2005,40-50,female,42,Issoire,Auvergne-Rhône-Alpes,FR,45.541509999999995,3.248128
2005,40-50,female,42,Épalinges,VD,CH,46.54885729999999,6.6741990000000015
2005,40-50,female,42,Milvignes,NE,CH,46.9775749,6.8769195000000005
2005,40-50,female,42,Downingtown,PA,US,40.002121,-75.6988684
2005,40-50,female,42,Crolles,Auvergne-Rhône-Alpes,FR,45.284906,5.8829829999999985
2005,40-50,female,42,Épalinges,VD,CH,46.54885729999999,6.6741990000000015
2005,40-50,male,10,Le Chenit,VD,CH,46.605779999999996,6.2325099999999996
2005,40-50,male,10,Ollon,VD,CH,46.30084,7.0428400999999985
2005,40-50,male,10,Dartford,England,GB,51.4499308,0.2728127
2005,40-50,male,10,Yverdon-les-Bains,VD,CH,46.77847360000001,6.641183
2005,40-50,male,10,Rovray,VD,CH,46.7847622,6.7645655
2005,40-50,male,10,Wiedlisbach,BE,CH,47.2512653,7.6453444
2005,40-50,male,10,Le Chenit,VD,CH,46.605779999999996,6.2325099999999996
2005,40-50,male,10,Gland,VD,CH,46.4203001,6.2698809
2005,40-50,male,10,Chardonne,VD,CH,46.476947499999994,6.834227799999999
2005,40-50,male,10,Riddes,VS,CH,46.173143700000004,7.2225148999999975
2005,40-50,male,21,Wiedlisbach,BE,CH,47.2512653,7.6453444
2005,40-50,male,21,Geneva,GE,CH,46.2043907,6.1431577000000015
2005,40-50,male,21,Valbirse,BE,CH,47.23717,7.2866
2005,40-50,male,21,Geneva,GE,CH,46.2043907,6.1431577000000015
2005,40-50,male,21,Brey-et-Maison-du-Bois,Bourgogne-Franche-Comté,FR,46.7467722,6.253436499999999
2005,40-50,male,21,Griesbach-au-Val,Grand Est,FR,48.034622,7.172335
2005,40-50,male,21,Bex,VD,CH,46.24998470000001,7.014266399999999
2005,40-50,male,21,Geneva,GE,CH,46.2043907,6.1431577000000015
2005,40-50,male,21,Oberdiessbach,BE,CH,46.8396631,7.6187350999999985
2005,40-50,male,21,Vénissieux,Auvergne-Rhône-Alpes,FR,45.699594,4.8844649
2005,40-50,male,42,Todi,Umbria,IT,42.7819352,12.4065686
2005,40-50,male,42,Chambéry,Auvergne-Rhône-Alpes,FR,45.564601,5.917781
2005,40-50,male,42,Plaffeien,FR,CH,46.73651029999999,7.2923293000000005
2005,40-50,male,42,Besançon,Bourgogne-Franche-Comté,FR,47.237829,6.0240538999999975
2005,40-50,male,42,Bülach,ZH,CH,47.5160671,8.5419603
2005,40-50,male,42,Prunay-en-Yvelines,Île-de-France,FR,48.52863,1.796312
2005,40-50,male,42,Cambronne-lès-Ribécourt,Hauts-de-France,FR,49.502688,2.9091150000000003
2005,40-50,male,42,Lanciano,Abruzzo,IT,42.22655,14.389022699999998
2005,40-50,male,42,Brampton,ON,CA,43.7281404,-79.71201629999999
2005,40-50,male,42,Saint-Étienne,Auvergne-Rhône-Alpes,FR,45.445935999999996,4.25991
2005,other,female,10,Newcastle upon Tyne,England,GB,54.97825200000001,-1.61778
2005,other,female,10,Rüfenacht,BE,CH,46.92968,7.5312100000000015
2005,other,female,10,Val-de-Travers,NE,CH,46.9023107,6.5808425999999995
2005,other,female,10,Tramelan,BE,CH,47.2235029,7.102975
2005,other,female,10,Jens,MT,US,46.60409689999999,-113.0061652
2005,other,female,10,Meyrin,GE,CH,46.228320399999994,6.070988
2005,other,female,10,Nürensdorf,ZH,CH,47.44878689999999,8.649703500000001
2005,other,female,10,Jouxtens-Mézery,VD,CH,46.55043,6.5987399999999985
2005,other,female,10,Riehen,BS,CH,47.58482739999999,7.6499111000000015
2005,other,female,10,Riddes,VS,CH,46.173143700000004,7.2225148999999975
2005,other,female,21,Chêne-Bougeries,GE,CH,46.1983939,6.1851258
2005,other,female,21,Naters,VS,CH,46.3239282,7.9916569000000015
2005,other,female,21,Rubigen,BE,CH,46.8999997,7.5432453000000015
2005,other,female,21,Saint-Martin,FR,CH,46.57017000000001,6.88823
2005,other,female,21,Bourgoin-Jallieu,Auvergne-Rhône-Alpes,FR,45.597108,5.27212
2005,other,female,21,Bern,BE,CH,46.9479739,7.447446799999999
2005,other,female,21,Thonon-les-Bains,Auvergne-Rhône-Alpes,FR,46.373565,6.4776349999999985
2005,other,female,21,Morges,VD,CH,46.50881270000001,6.4961300999999985
2005,other,female,21,Divonne-les-Bains,Auvergne-Rhône-Alpes,FR,46.358168,6.136039999999999
2005,other,female,21,Monthey,VS,CH,46.252187299999996,6.9469598
2005,other,female,42,Toulon,Provence-Alpes-Côte d'Azur,FR,43.124052299999995,5.9756785999999975
2005,other,female,42,Gerzensee,BE,CH,46.83885679999999,7.544455499999999
2005,other,female,42,Montreux,VD,CH,46.4458626,6.9100661999999975
2005,other,female,42,Épinal,Grand Est,FR,48.17240200000001,6.449403
2005,other,female,42,Saint-Ismier,Auvergne-Rhône-Alpes,FR,45.248534,5.828113
2005,other,female,42,Urdorf,ZH,CH,47.3867071,8.420693
2005,other,female,42,Cortaillod,NE,CH,46.9431271,6.8467863
2005,other,female,42,Romont,FR,CH,46.691887,6.9118086
2005,other,female,42,Sins,AG,CH,47.1914437,8.3956737
2005,other,female,42,Lausanne,VD,CH,46.5196535,6.6322734
2005,other,male,10,Sion,VS,CH,46.23157970000001,7.3627334000000015
2005,other,male,10,Yverdon-les-Bains,VD,CH,46.77847360000001,6.641183
2005,other,male,10,Vaulion,VD,CH,46.6879021,6.3889387000000015
2005,other,male,10,Sion,VS,CH,46.23157970000001,7.3627334000000015
2005,other,male,10,Renens,VD,CH,46.533809999999995,6.5913699999999995
2005,other,male,10,Frasne,Bourgogne-Franche-Comté,FR,46.856048,6.1594859999999985
2005,other,male,10,Grand-Saconnex,GE,CH,46.2331904,6.1231633
2005,other,male,10,Sion,VS,CH,46.23157970000001,7.3627334000000015
2005,other,male,10,Renens,VD,CH,46.533809999999995,6.5913699999999995
2005,other,male,10,Couzeix,Nouvelle-Aquitaine,FR,45.877448,1.238798
2005,other,male,21,La Chaux-de-Fonds,NE,CH,47.10348920000001,6.832783800000001
2005,other,male,21,Vuisternens-en-Ogoz,FR,CH,46.7072449,7.0527766000000005
2005,other,male,21,Belfaux,FR,CH,46.8221516,7.1043531
2005,other,male,21,Wädenswil,ZH,CH,47.22968710000001,8.6718189
2005,other,male,21,Lauperswil,BE,CH,46.97430000000001,7.74596
2005,other,male,21,Riehen,BS,CH,47.58482739999999,7.6499111000000015
2005,other,male,21,Vessy,GE,CH,46.1723065,6.1585823
2005,other,male,21,Waldkirch,BW,DE,48.0914682,7.958646799999999
2005,other,male,21,Aarberg,BE,CH,47.042055299999994,7.2751012
2005,other,male,21,Jouxtens-Mézery,VD,CH,46.55043,6.5987399999999985
2005,other,male,42,Meinier,GE,CH,46.2467593,6.2343577
2005,other,male,42,Vantaa,,FI,60.276951200000006,24.809393399999998
2005,other,male,42,Écrouves,Grand Est,FR,48.679797,5.842733
2005,other,male,42,Ban-de-Sapt,Grand Est,FR,48.340111,7.0138737
2005,other,male,42,Leuggern,AG,CH,47.5872406,8.2199336
2005,other,male,42,Worb,BE,CH,46.93011019999999,7.5635394
2005,other,male,42,Lausanne,VD,CH,46.5196535,6.6322734
2005,other,male,42,Jenkintown,PA,US,40.09903449999999,-75.12557029999998
2005,other,male,42,Rothenburg ob der Tauber,BY,DE,49.3801834,10.1867388
2005,other,male,42,Saint-Cyr-sur-Menthon,Auvergne-Rhône-Alpes,FR,46.275109,4.9727130000000015
2006,20-30,female,10,Saxon,SC,US,34.9612325,-81.9673267
2006,20-30,female,10,Ecublens,VD,CH,46.52963629999999,6.5615251999999975
2006,20-30,female,10,Riddes,VS,CH,46.173143700000004,7.2225148999999975
2006,20-30,female,10,Lotzwil,BE,CH,47.1896436,7.791659199999999
2006,20-30,female,10,Renens,VD,CH,46.533809999999995,6.5913699999999995
2006,20-30,female,10,Lotzwil,BE,CH,47.1896436,7.791659199999999
2006,20-30,female,10,Zürich,ZH,CH,47.37688660000001,8.541694
2006,20-30,female,10,Lausanne,VD,CH,46.5196535,6.6322734
2006,20-30,female,10,Onex,GE,CH,46.183541,6.1002345
2006,20-30,female,10,Lausanne,VD,CH,46.5196535,6.6322734
2006,20-30,female,21,Biberstein,AG,CH,47.41371590000001,8.0813767
2006,20-30,female,21,Richardson,TX,US,32.9780752,-96.7077913
2006,20-30,female,21,Renens,VD,CH,46.533809999999995,6.5913699999999995
2006,20-30,female,21,Yvorne,VD,CH,46.3315011,6.9583949999999986
2006,20-30,female,21,Chêne-Bourg,GE,CH,46.19735,6.19731
2006,20-30,female,21,Zürich,ZH,CH,47.37688660000001,8.541694
2006,20-30,female,21,Geneva,GE,CH,46.2043907,6.1431577000000015
2006,20-30,female,21,Saillon,VS,CH,46.1707092,7.1858418
2006,20-30,female,21,Prilly,VD,CH,46.534644899999996,6.6052401
2006,20-30,female,21,Langnau im Emmental,BE,CH,46.93786220000001,7.7906824000000015
2006,20-30,female,42,Corminboeuf,FR,CH,46.81115870000001,7.1058977
2006,20-30,female,42,Uster,ZH,CH,47.34827470000001,8.717873899999999
2006,20-30,female,42,Aspen,CO,US,39.20719589999999,-106.9544737
2006,20-30,female,42,Aspen,CO,US,39.20719589999999,-106.9544737
2006,20-30,female,42,Basel,BS,CH,47.5595986,7.5885761
2006,20-30,female,42,Lully,FR,CH,46.813015899999996,6.8307614
2006,20-30,female,42,Aspen,CO,US,39.20719589999999,-106.9544737
2006,20-30,female,42,Menthon-Saint-Bernard,Auvergne-Rhône-Alpes,FR,45.860543,6.194737000000001
2006,20-30,female,42,Bassersdorf,ZH,CH,47.4434608,8.6287132
2006,20-30,female,42,Thun,BE,CH,46.7579868,7.6279881
2006,20-30,male,10,Bernex,GE,CH,46.1771419,6.0764849000000005
2006,20-30,male,10,Locarno,TI,CH,46.16699879999999,8.794264300000002
2006,20-30,male,10,Lausanne,VD,CH,46.52328199999999,6.609744
2006,20-30,male,10,New York,NY,US,40.7258994,-74.0061237
2006,20-30,male,10,Stillwater,MN,US,45.04213789999999,-92.8657445
2006,20-30,male,10,Lausanne,VD,CH,46.5196535,6.6322734
2006,20-30,male,10,Geneva,GE,CH,46.2043907,6.1431577000000015
2006,20-30,male,10,Gimel,VD,CH,46.5089236,6.3070078
2006,20-30,male,10,Lausanne,VD,CH,46.5196535,6.6322734
2006,20-30,male,10,Vaulx,Auvergne-Rhône-Alpes,FR,45.92682,5.9986818999999985
2006,20-30,male,21,Düdingen,FR,CH,46.8464198,7.1910178999999985
2006,20-30,male,21,Villers-le-Lac,Bourgogne-Franche-Comté,FR,47.059247,6.6677539999999995
2006,20-30,male,21,Fribourg,FR,CH,46.795568300000006,7.1522666999999975
2006,20-30,male,21,Collonge-Bellerive,GE,CH,46.23936,6.19754
2006,20-30,male,21,Pully,VD,CH,46.50926810000001,6.6654949000000006
2006,20-30,male,21,Gland,VD,CH,46.4203001,6.2698809
2006,20-30,male,21,Orbe,VD,CH,46.72933010000001,6.5323588
2006,20-30,male,21,Tenero-Contra,TI,CH,46.18046320000001,8.8490614
2006,20-30,male,21,Martigny,VS,CH,46.104979799999995,7.0755333999999985
2006,20-30,male,21,Malbuisson,Bourgogne-Franche-Comté,FR,46.798952,6.304696
2006,20-30,male,42,Udligenswil,LU,CH,47.0905768,8.4016959
2006,20-30,male,42,Schafisheim,AG,CH,47.377319899999996,8.1427231
2006,20-30,male,42,Pouligney-Lusans,Bourgogne Franche-Comté,FR,47.328452,6.2049309999999975
2006,20-30,male,42,Cambronne-lès-Ribécourt,Hauts-de-France,FR,49.502688,2.9091150000000003
2006,20-30,male,42,Laufen,BL,CH,47.4204213,7.500487400000001
2006,20-30,male,42,Saint-Sulpice,VD,CH,46.51011399999999,6.5581951000000025
2006,20-30,male,42,Chur,GR,CH,46.8507835,9.5319859
2006,20-30,male,42,Kiesen,BE,CH,46.8193506,7.582356799999999
2006,20-30,male,42,Neuchâtel,NE,CH,46.989987400000004,6.929273200000001
2006,20-30,male,42,Busswil bei Büren,BE,CH,47.099401500000006,7.3211978
2006,30-40,female,10,Troistorrents,VS,CH,46.2312995,6.9194416
2006,30-40,female,10,Washington,DC,US,38.88868400000001,-77.004719
2006,30-40,female,10,Vuarmarens,FR,CH,46.64452,6.8269600000000015
2006,30-40,female,10,Lausanne,VD,CH,46.55426,6.696389999999999
2006,30-40,female,10,Geneva,GE,CH,46.2043907,6.1431577000000015
2006,30-40,female,10,Lausanne,VD,CH,46.5196535,6.6322734
2006,30-40,female,10,Sion,VS,CH,46.23341720000001,7.4056447
2006,30-40,female,10,Vessy,GE,CH,46.1723065,6.1585823
2006,30-40,female,10,Nyon,VD,CH,46.3832683,6.2347852
2006,30-40,female,10,Burgdorf,ID,US,45.277122999999996,-115.9129022
2006,30-40,female,21,Porto,Porto District,PT,41.1579438,-8.629105299999999
2006,30-40,female,21,Lotzwil,BE,CH,47.1896436,7.791659199999999
2006,30-40,female,21,Montagny,FR,CH,46.81832,6.977279999999999
2006,30-40,female,21,Stettlen,BE,CH,46.95837020000001,7.5251633
2006,30-40,female,21,Veyrier,GE,CH,46.1660489,6.178396999999999
2006,30-40,female,21,Marin-Epagnier,NE,CH,47.009180799999996,7.001589599999999
2006,30-40,female,21,Washington,DC,US,38.91766,-77.09649499999998
2006,30-40,female,21,Cossonay,VD,CH,46.61353270000001,6.5081849
2006,30-40,female,21,Geneva,GE,CH,46.2043907,6.1431577000000015
2006,30-40,female,21,Carouge,GE,CH,46.1829674,6.1378539000000005
2006,30-40,female,42,Savigny,VD,CH,46.55668,6.75057
2006,30-40,female,42,Mougins,Provence-Alpes-Côte d'Azur,FR,43.602331899999996,7.0064910000000005
2006,30-40,female,42,Lucerne,LU,CH,47.05016819999999,8.3093072
2006,30-40,female,42,MA,BW,DE,49.4874592,8.466039499999999
2006,30-40,female,42,Bern,BE,CH,46.9479739,7.447446799999999
2006,30-40,female,42,Saint-Julien-en-Genevois,Auvergne-Rhône-Alpes,FR,46.144515999999996,6.081338
2006,30-40,female,42,Lengnau,BE,CH,47.18076,7.3692807
2006,30-40,female,42,Southborough,MA,US,42.3037932,-71.5360441
2006,30-40,female,42,Thun,BE,CH,46.7579868,7.6279881
2006,30-40,female,42,Gross,NE,US,42.94583,-98.5723057
2006,30-40,male,10,Ostermundigen,BE,CH,46.9577083,7.487306900000001
2006,30-40,male,10,Springfield,VA,US,38.7764107,-77.2053748
2006,30-40,male,10,Geneva,GE,CH,46.2043907,6.1431577000000015
2006,30-40,male,10,Lausanne,VD,CH,46.5196535,6.6322734
2006,30-40,male,10,Nyon,,CH,46.387145399999994,6.236342
2006,30-40,male,10,Geneva,GE,CH,46.2043907,6.1431577000000015
2006,30-40,male,10,Savigny,Auvergne-Rhône-Alpes,FR,45.816897999999995,4.576017999999999
2006,30-40,male,10,Vallorbe,VD,CH,46.71199650000001,6.3791101999999995
2006,30-40,male,10,Lausanne,VD,CH,46.5196535,6.6322734
2006,30-40,male,10,Pully,VD,CH,46.50926810000001,6.6654949000000006
2006,30-40,male,21,Collombey,VS,CH,46.2710282,6.9459482999999995
2006,30-40,male,21,Val-de-Charmey,FR,CH,46.6175845,7.1654493000000015
2006,30-40,male,21,Gex,Auvergne-Rhône-Alpes,FR,46.334190899999996,6.058036
2006,30-40,male,21,Lovagny,Auvergne-Rhône-Alpes,FR,45.903776,6.032813000000001
2006,30-40,male,21,Neuchâtel,NE,CH,46.989987400000004,6.929273200000001
2006,30-40,male,21,Lancy,GE,CH,46.188516799999995,6.1144545999999975
2006,30-40,male,21,Blonay,VD,CH,46.4647104,6.894653599999999
2006,30-40,male,21,Geneva,GE,CH,46.2043907,6.1431577000000015
2006,30-40,male,21,Intragna,TI,CH,46.177875,8.700963999999999
2006,30-40,male,21,Châtel-Saint-Denis,FR,CH,46.5269159,6.9010894999999985
2006,30-40,male,42,Unterlangenegg,BE,CH,46.79520040000001,7.7105025
2006,30-40,male,42,Besançon,Bourgogne-Franche-Comté,FR,47.237829,6.0240538999999975
2006,30-40,male,42,Cugy,VD,CH,46.5851396,6.640292899999999
2006,30-40,male,42,Pontresina,GR,CH,46.49299570000001,9.9024964
2006,30-40,male,42,Fond du Lac,WI,US,43.77088510000001,-88.44692979999998
2006,30-40,male,42,Liptovský Mikuláš,Žilina Region,SK,49.0811487,19.6192067
2006,30-40,male,42,Châtel-sur-Montsalvens,FR,CH,46.6135683,7.1275144
2006,30-40,male,42,Onex,GE,CH,46.183541,6.1002345
2006,30-40,male,42,Grendelbruch,Grand Est,FR,48.49254999999999,7.3230850000000025
2006,30-40,male,42,Valbroye,VD,CH,46.7558,6.900779999999999
2006,40-50,female,10,Muri bei Bern,BE,CH,46.9350521,7.498472799999999
2006,40-50,female,10,Savigny,VD,CH,46.5383864,6.7321079
2006,40-50,female,10,Pully,VD,CH,46.50926810000001,6.6654949000000006
2006,40-50,female,10,Gland,VD,CH,46.4203001,6.2698809
2006,40-50,female,10,Gurmels,FR,CH,46.8925653,7.1712013999999975
2006,40-50,female,10,Épalinges,VD,CH,46.54885729999999,6.6741990000000015
2006,40-50,female,10,Fornex,Occitanie,FR,43.167451,1.247519
2006,40-50,female,10,Stans,NW,CH,46.957192600000006,8.3659672
2006,40-50,female,10,Saxon,SC,US,34.9612325,-81.9673267
2006,40-50,female,10,Naters,VS,CH,46.3239282,7.9916569000000015
2006,40-50,female,21,Bettens,VD,CH,46.62798890000001,6.5773316999999984
2006,40-50,female,21,Joinville-le-Pont,Île-de-France,FR,48.821267,2.472043
2006,40-50,female,21,Champéry,VS,CH,46.1816543,6.874759099999999
2006,40-50,female,21,Geneva,GE,CH,46.2043907,6.1431577000000015
2006,40-50,female,21,Ville-la-Grand,Auvergne-Rhône-Alpes,FR,46.201614899999996,6.2471439
2006,40-50,female,21,Grabs,SG,CH,47.1825657,9.4440433
2006,40-50,female,21,Les Cullayes,VD,CH,46.5720997,6.7543067999999975
2006,40-50,female,21,Bern,BE,CH,46.9479739,7.447446799999999
2006,40-50,female,21,Lausanne,VD,CH,46.5196535,6.6322734
2006,40-50,female,21,Chamonix,Auvergne-Rhône-Alpes,FR,45.923697,6.869433
2006,40-50,female,42,Corsier,GE,CH,46.2626576,6.2250270999999975
2006,40-50,female,42,Annecy,Auvergne-Rhône-Alpes,FR,45.8890357,6.102035799999999
2006,40-50,female,42,Zürich,ZH,CH,47.37688660000001,8.541694
2006,40-50,female,42,Milvignes,NE,CH,46.9775749,6.8769195000000005
2006,40-50,female,42,Neyruz,FR,CH,46.7685914,7.0658651999999975
2006,40-50,female,42,East Chinnock,England,GB,50.9160198,-2.7159020000000003
2006,40-50,female,42,Savigny,VD,CH,46.55668,6.75057
2006,40-50,female,42,Hohenzieritz,MV,DE,53.4537282,13.1375821
2006,40-50,female,42,Bethune,SC,US,34.4148762,-80.348683
2006,40-50,female,42,Bettlach,SO,CH,47.2026836,7.424106599999999
2006,40-50,male,10,Riddes,VS,CH,46.173143700000004,7.2225148999999975
2006,40-50,male,10,Yverdon-les-Bains,VD,CH,46.77847360000001,6.641183
2006,40-50,male,10,Montréal,QC,CA,45.473674,-73.64382499999998
2006,40-50,male,10,Denges,VD,CH,46.529121,6.540508
2006,40-50,male,10,Rovray,VD,CH,46.7847622,6.7645655
2006,40-50,male,10,Wiedlisbach,BE,CH,47.2512653,7.6453444
2006,40-50,male,10,Morges,VD,CH,46.50881270000001,6.4961300999999985
2006,40-50,male,10,Vouvry,VS,CH,46.3363829,6.891011199999999
2006,40-50,male,10,Yverdon-les-Bains,VD,CH,46.77847360000001,6.641183
2006,40-50,male,10,Peseux,NE,CH,46.9880679,6.8908413
2006,40-50,male,21,Bonnevaux,Bourgogne-Franche-Comté,FR,46.807947999999996,6.184557
2006,40-50,male,21,Fribourg,FR,CH,46.8064773,7.1619718999999975
2006,40-50,male,21,Meyrin,GE,CH,46.228320399999994,6.070988
2006,40-50,male,21,Gommiswald,SG,CH,47.23519109999999,9.0220567
2006,40-50,male,21,Laquenexy,Grand Est,FR,49.07738300000001,6.31367
2006,40-50,male,21,Pouligney-Lusans,Bourgogne Franche-Comté,FR,47.328452,6.2049309999999975
2006,40-50,male,21,Richardson,TX,US,32.9780752,-96.7077913
2006,40-50,male,21,Choisy,Auvergne-Rhône-Alpes,FR,46.005117999999996,6.0730429999999975
2006,40-50,male,21,Cheseaux-Noréaz,VD,CH,46.78200579999999,6.6719386
2006,40-50,male,21,Cugy,VD,CH,46.5851396,6.640292899999999
2006,40-50,male,42,Charmey,FR,CH,46.9489963,7.1578548
2006,40-50,male,42,Cambronne-lès-Ribécourt,Hauts-de-France,FR,49.502688,2.9091150000000003
2006,40-50,male,42,Orvault,Pays de la Loire,FR,47.274344,-1.619405
2006,40-50,male,42,Fribourg,FR,CH,46.8064773,7.1619718999999975
2006,40-50,male,42,Wallisellen,ZH,CH,47.4156189,8.588972199999999
2006,40-50,male,42,Bietigheim-Bissingen,BW,DE,48.947160499999995,9.1305037
2006,40-50,male,42,Saint-Étienne-du-Rouvray,Normandie,FR,49.39914419999999,1.0719954
2006,40-50,male,42,Belfaux,FR,CH,46.8221516,7.1043531
2006,40-50,male,42,Gurgy,Bourgogne-Franche-Comté,FR,47.863756,3.5600080000000003
2006,40-50,male,42,Beaufays,WAL,BE,50.558682899999994,5.6387873
2006,other,female,10,Villars-sur-Glâne,FR,CH,46.7931801,7.1237822
2006,other,female,10,Lausanne,VD,CH,46.5196535,6.6322734
2006,other,female,10,Yverdon-les-Bains,VD,CH,46.77847360000001,6.641183
2006,other,female,10,Yverdon-les-Bains,VD,CH,46.77847360000001,6.641183
2006,other,female,10,Vichy,Auvergne-Rhône-Alpes,FR,46.13185900000001,3.4254879999999996
2006,other,female,10,Épalinges,VD,CH,46.54885729999999,6.6741990000000015
2006,other,female,10,Presinge,GE,CH,46.21860299999999,6.2535282999999975
2006,other,female,10,Lausanne,VD,CH,46.5196535,6.6322734
2006,other,female,10,Geneva,GE,CH,46.2043907,6.1431577000000015
2006,other,female,10,Pully,VD,CH,46.50926810000001,6.6654949000000006
2006,other,female,21,Besançon,Bourgogne-Franche-Comté,FR,47.237829,6.0240538999999975
2006,other,female,21,Saint-Martin,FR,CH,46.57017000000001,6.88823
2006,other,female,21,Yverdon-les-Bains,VD,CH,46.77847360000001,6.641183
2006,other,female,21,Spiez,BE,CH,46.6884826,7.6791524
2006,other,female,21,Lutry,VD,CH,46.508880299999994,6.682763799999999
2006,other,female,21,Alterswil,FR,CH,46.7948597,7.2603813000000015
